
Sweep #,       Time[s],        SweepC,       Mean[V],         a4-b5
    732,   52.9034519k,  -93.2064815p,  -539.343736p,   446.137255p,   10.0000000m,   22.4146266M
    733,   52.9038889k,  -95.9369888p,  -558.500024p,   462.563035p,   10.0000000m,   21.6186752M
    734,   52.9043409k,  -96.3574665p,  -547.531243p,   451.173776p,   10.0000000m,   22.1644088M
    735,   52.9047779k,  -97.7457912p,  -541.656275p,   443.910484p,   10.0000000m,   22.5270643M
    736,   52.9052299k,  -96.6017584p,  -542.406231p,   445.804473p,   10.0000000m,   22.4313586M
    737,   52.9056829k,  -96.3859392p,  -551.625023p,   455.239084p,   10.0000000m,   21.9664795M
    738,   52.9061271k,  -91.0516290p,  -542.687506p,   451.635877p,   10.0000000m,   22.1417308M
    739,   52.9065718k,  -88.2777571p,  -542.531242p,   454.253485p,   10.0000000m,   22.0141404M
    740,   52.9070089k,  -93.5822485p,  -547.374979p,   453.792730p,   10.0000000m,   22.0364923M
    741,   52.9074609k,  -91.8088707p,  -549.343737p,   457.534867p,   10.0000000m,   21.8562578M
    742,   52.9078979k,  -90.8594943p,  -558.812496p,   467.953002p,   10.0000000m,   21.3696674M
    743,   52.9083499k,  -90.6827120p,  -564.968738p,   474.286026p,   10.0000000m,   21.0843235M
    744,   52.9088029k,  -86.9938489p,  -552.156265p,   465.162416p,   10.0000000m,   21.4978675M
    745,   52.9092469k,  -91.4813591p,  -546.218737p,   454.737378p,   10.0000000m,   21.9907148M
    746,   52.9096919k,  -86.1445441p,  -554.500001p,   468.355457p,   10.0000000m,   21.3513045M
    747,   52.9101289k,  -89.8255693p,  -550.750001p,   460.924432p,   10.0000000m,   21.6955303M
    748,   52.9105809k,  -85.0436887p,  -548.406265p,   463.362576p,   10.0000000m,   21.5813717M
    749,   52.9110179k,  -86.1426868p,  -552.781265p,   466.638578p,   10.0000000m,   21.4298613M
    750,   52.9114699k,  -86.1381374p,  -557.281277p,   471.143139p,   10.0000000m,   21.2249721M
    751,   52.9119229k,  -83.8587786p,  -559.843727p,   475.984948p,   10.0000000m,   21.0090677M
    752,   52.9123672k,  -89.3446872p,  -553.781243p,   464.436556p,   10.0000000m,   21.5314662M
    753,   52.9128119k,  -88.1254773p,  -552.875024p,   464.749546p,   10.0000000m,   21.5169656M
    754,   52.9132489k,  -95.2582469p,  -562.999980p,   467.741733p,   10.0000000m,   21.3793196M
    755,   52.9137009k,  -89.7566454p,  -557.906277p,   468.149631p,   10.0000000m,   21.3606918M
    756,   52.9141379k,  -91.9459856p,  -567.656255p,   475.710270p,   10.0000000m,   21.0211985M
    757,   52.9145899k,  -94.2256850p,  -568.906255p,   474.680570p,   10.0000000m,   21.0667987M
    758,   52.9150429k,  -94.2994990p,  -558.968760p,   464.669261p,   10.0000000m,   21.5206833M
    759,   52.9154866k,  -90.5553093p,  -572.187520p,   481.632210p,   10.0000000m,   20.7627310M
    760,   52.9159319k,  -90.9677617p,  -565.312519p,   474.344757p,   10.0000000m,   21.0817129M
    761,   52.9163689k,  -94.2851179p,  -563.250002p,   468.964884p,   10.0000000m,   21.3235582M
    762,   52.9168209k,  -92.9878680p,  -560.031244p,   467.043376p,   10.0000000m,   21.4112875M
    763,   52.9172579k,  -92.9691589p,  -570.093750p,   477.124591p,   10.0000000m,   20.9588862M
    764,   52.9177099k,  -88.7031592p,  -575.281267p,   486.578108p,   10.0000000m,   20.5516850M
    765,   52.9181629k,  -94.4004908p,  -570.687497p,   476.287006p,   10.0000000m,   20.9957439M
    766,   52.9186069k,  -93.3289769p,  -568.624980p,   475.296003p,   10.0000000m,   21.0395205M
    767,   52.9190519k,  -87.4604520p,  -554.625013p,   467.164561p,   10.0000000m,   21.4057333M
    768,   52.9194883k,  -90.2771095p,  -567.562497p,   477.285387p,   10.0000000m,   20.9518252M
    769,   52.9199409k,  -97.6604927p,  -581.249993p,   483.589500p,   10.0000000m,   20.6786955M
    770,   52.9203779k,  -90.4414872p,  -572.656256p,   482.214769p,   10.0000000m,   20.7376477M
    771,   52.9208299k,  -92.4717319p,  -555.468727p,   462.996995p,   10.0000000m,   21.5984123M
    772,   52.9212829k,  -90.1560116p,  -566.562519p,   476.406508p,   10.0000000m,   20.9904773M
    773,   52.9217270k,  -90.0156761p,  -562.343727p,   472.328051p,   10.0000000m,   21.1717258M
    774,   52.9221718k,  -93.5907000p,  -563.749991p,   470.159291p,   10.0000000m,   21.2693872M
    775,   52.9226089k,  -95.8926525p,  -565.281266p,   469.388614p,   10.0000000m,   21.3043089M
    776,   52.9230609k,  -92.2922915p,  -564.968738p,   472.676447p,   10.0000000m,   21.1561208M
    777,   52.9234973k,  -93.8591876p,  -568.624980p,   474.765793p,   10.0000000m,   21.0630171M
    778,   52.9239499k,  -92.6400286p,  -566.593772p,   473.953743p,   10.0000000m,   21.0991054M
    779,   52.9244029k,  -89.1975022p,  -566.468761p,   477.271259p,   10.0000000m,   20.9524454M
    780,   52.9248466k,  -96.5568259p,  -569.625014p,   473.068188p,   10.0000000m,   21.1386017M
    781,   52.9252919k,  -92.7277637p,  -570.250014p,   477.522250p,   10.0000000m,   20.9414326M
    782,   52.9257289k,  -94.3824971p,  -568.156244p,   473.773747p,   10.0000000m,   21.1071214M
    783,   52.9261809k,  -89.7983063p,  -560.906266p,   471.107960p,   10.0000000m,   21.2265571M
    784,   52.9266179k,  -95.0575416p,  -561.187485p,   466.129944p,   10.0000000m,   21.4532452M
    785,   52.9270699k,  -92.9196769p,  -567.343728p,   474.424051p,   10.0000000m,   21.0781894M
    786,   52.9275223k,  -89.4807287p,  -558.656232p,   469.175504p,   10.0000000m,   21.3139857M
    787,   52.9279664k,  -92.5214866p,  -565.125002p,   472.603516p,   10.0000000m,   21.1593855M
    788,   52.9284119k,  -94.5259337p,  -555.218760p,   460.692826p,   10.0000000m,   21.7064374M
    789,   52.9288489k,  -94.8458288p,  -564.343738p,   469.497910p,   10.0000000m,   21.2993494M
    790,   52.9293009k,  -93.7155295p,  -567.031255p,   473.315726p,   10.0000000m,   21.1275465M
    791,   52.9297379k,  -90.5000852p,  -566.468761p,   475.968676p,   10.0000000m,   21.0097860M
    792,   52.9301899k,  -97.8835025p,  -566.343750p,   468.460247p,   10.0000000m,   21.3465285M
    793,   52.9306429k,  -91.4675743p,  -561.000024p,   469.532450p,   10.0000000m,   21.2977825M
    794,   52.9310869k,  -97.3938112p,  -572.843772p,   475.449961p,   10.0000000m,   21.0327076M
    795,   52.9315313k,  -96.6924243p,  -568.906255p,   472.213831p,   10.0000000m,   21.1768469M
    796,   52.9319689k,  -95.4687840p,  -560.781255p,   465.312471p,   10.0000000m,   21.4909349M
    797,   52.9324209k,  -101.449121p,  -567.281278p,   465.832157p,   10.0000000m,   21.4669594M
    798,   52.9328579k,  -98.1523138p,  -569.281233p,   471.128919p,   10.0000000m,   21.2256128M
    799,   52.9333099k,  -93.0022832p,  -566.124980p,   473.122697p,   10.0000000m,   21.1361663M
    800,   52.9337629k,  -98.7087308p,  -556.781232p,   458.072501p,   10.0000000m,   21.8306054M
    801,   52.9342070k,  -99.9352848p,  -576.968751p,   477.033466p,   10.0000000m,   20.9628899M
    802,   52.9346519k,  -102.961185p,  -571.656222p,   468.695038p,   10.0000000m,   21.3358350M
    803,   52.9350889k,  -103.077205p,  -563.718738p,   460.641533p,   10.0000000m,   21.7088544M
    804,   52.9355403k,  -105.824922p,  -554.874979p,   449.050058p,   10.0000000m,   22.2692322M
    805,   52.9359779k,  -100.555378p,  -539.625011p,   439.069634p,   10.0000000m,   22.7754307M
    806,   52.9364299k,  -93.4391187p,  -535.375022p,   441.935903p,   10.0000000m,   22.6277157M
    807,   52.9368829k,  -97.8181230p,  -532.718758p,   434.900635p,   10.0000000m,   22.9937581M
    808,   52.9373273k,  -98.5239742p,  -537.343725p,   438.819751p,   10.0000000m,   22.7884000M
    809,   52.9377719k,  -92.0494990p,  -531.468758p,   439.419259p,   10.0000000m,   22.7573093M
    810,   52.9382089k,  -90.0716842p,  -533.718736p,   443.647052p,   10.0000000m,   22.5404406M
    811,   52.9386609k,  -103.155773p,  -534.374989p,   431.219216p,   10.0000000m,   23.1900612M
    812,   52.9390979k,  -98.5370092p,  -531.062527p,   432.525518p,   10.0000000m,   23.1200232M
    813,   52.9395492k,  -101.556127p,  -532.999977p,   431.443850p,   10.0000000m,   23.1779871M
    814,   52.9400029k,  -92.5818054p,  -518.468768p,   425.886962p,   10.0000000m,   23.4804088M
    815,   52.9404472k,  -97.9254532p,  -528.718735p,   430.793282p,   10.0000000m,   23.2129896M
    816,   52.9408919k,  -98.1732212p,  -524.531252p,   426.358031p,   10.0000000m,   23.4544662M
    817,   52.9413289k,  -95.0148582p,  -516.406251p,   421.391393p,   10.0000000m,   23.7309071M
    818,   52.9417809k,  -97.0952834p,  -511.437503p,   414.342220p,   10.0000000m,   24.1346392M
    819,   52.9422179k,  -95.0476587p,  -500.218755p,   405.171097p,   10.0000000m,   24.6809313M
    820,   52.9426699k,  -94.5109392p,  -503.656228p,   409.145289p,   10.0000000m,   24.4411955M
    821,   52.9431229k,  -92.9832505p,  -495.468777p,   402.485527p,   10.0000000m,   24.8456139M
    822,   52.9435674k,  -91.8082232p,  -509.093767p,   417.285544p,   10.0000000m,   23.9644055M
    823,   52.9440119k,  -93.7346816p,  -504.687514p,   410.952832p,   10.0000000m,   24.3336929M
    824,   52.9444489k,  -100.584532p,  -503.031228p,   402.446696p,   10.0000000m,   24.8480112M
    825,   52.9449009k,  -92.2303537p,  -496.437502p,   404.207149p,   10.0000000m,   24.7397901M
    826,   52.9453379k,  -91.8373262p,  -504.781272p,   412.943946p,   10.0000000m,   24.2163618M
    827,   52.9457898k,  -93.2963127p,  -508.031228p,   414.734915p,   10.0000000m,   24.1117871M
    828,   52.9462269k,  -100.728735p,  -496.437502p,   395.708767p,   10.0000000m,   25.2711105M
    829,   52.9466639k,  -98.6018095p,  -516.437504p,   417.835694p,   10.0000000m,   23.9328524M
    830,   52.9471009k,  -93.9008996p,  -508.906250p,   415.005351p,   10.0000000m,   24.0960749M
    831,   52.9475523k,  -95.7023581p,  -509.281228p,   413.578870p,   10.0000000m,   24.1791850M
    832,   52.9480059k,  -102.351111p,  -502.218767p,   399.867656p,   10.0000000m,   25.0082743M
    833,   52.9484419k,  -92.8487254p,  -495.343766p,   402.495041p,   10.0000000m,   24.8450266M
    834,   52.9488789k,  -97.1656215p,  -501.937492p,   404.771870p,   10.0000000m,   24.7052741M
    835,   52.9493319k,  -110.193481p,  -535.343769p,   425.150289p,   10.0000000m,   23.5210942M
    836,   52.9497679k,  -101.827324p,  -508.218745p,   406.391421p,   10.0000000m,   24.6068187M
    837,   52.9502209k,  -98.3331345p,  -500.906261p,   402.573126p,   10.0000000m,   24.8402075M
    838,   52.9506579k,  -112.994428p,  -522.656252p,   409.661824p,   10.0000000m,   24.4103781M
    839,   52.9510939k,  -107.470931p,  -516.000020p,   408.529090p,   10.0000000m,   24.4780611M
    840,   52.9515303k,  -109.048238p,  -513.593723p,   404.545485p,   10.0000000m,   24.7190993M
    841,   52.9519679k,  -106.963792p,  -496.906238p,   389.942447p,   10.0000000m,   25.6448101M
    842,   52.9524049k,  -100.426459p,  -515.562482p,   415.136023p,   10.0000000m,   24.0884901M
    843,   52.9528419k,  -97.7258894p,  -501.531261p,   403.805372p,   10.0000000m,   24.7644056M
    844,   52.9532779k,  -97.0510836p,  -494.625008p,   397.573924p,   10.0000000m,   25.1525550M
    845,   52.9537149k,  -102.065175p,  -494.249974p,   392.184799p,   10.0000000m,   25.4981836M
    846,   52.9541518k,  -102.185796p,  -499.718766p,   397.532970p,   10.0000000m,   25.1551462M
    847,   52.9545889k,  -114.640096p,  -517.468735p,   402.828638p,   10.0000000m,   24.8244515M
    848,   52.9550259k,  -95.6770891p,  -506.406250p,   410.729161p,   10.0000000m,   24.3469443M
    849,   52.9554619k,  -94.2855098p,  -532.937527p,   438.652018p,   10.0000000m,   22.7971139M
    850,   52.9558989k,  -103.838928p,  -531.531263p,   427.692336p,   10.0000000m,   23.3812934M
    851,   52.9563359k,  -95.8623057p,  -561.906244p,   466.043938p,   10.0000000m,   21.4572043M
    852,   52.9567729k,  -93.7019663p,  -554.343738p,   460.641771p,   10.0000000m,   21.7088432M
    853,   52.9572099k,  -95.8883588p,  -554.406243p,   458.517884p,   10.0000000m,   21.8094001M
    854,   52.9576619k,  -94.8985653p,  -584.187476p,   489.288911p,   10.0000000m,   20.4378227M
    855,   52.9581056k,  -94.0290009p,  -611.156237p,   517.127236p,   10.0000000m,   19.3376007M
    856,   52.9585509k,  -159.804696p,  -680.406231p,   520.601536p,   10.0000000m,   19.2085488M
    857,   52.9589879k,  -140.965632p,  -673.375022p,   532.409390p,   10.0000000m,   18.7825387M
    858,   52.9594249k,  -81.1724033p,  -615.125006p,   533.952603p,   10.0000000m,   18.7282540M
    859,   52.9598619k,  -76.4775083p,  -634.124975p,   557.647466p,   10.0000000m,   17.9324763M
    860,   52.9602979k,  -81.2634270p,  -649.437504p,   568.174077p,   10.0000000m,   17.6002398M
    861,   52.9607509k,  -90.1907545p,  -659.187482p,   568.996728p,   10.0000000m,   17.5747935M
    862,   52.9611879k,  -83.4200858p,  -659.687527p,   576.267441p,   10.0000000m,   17.3530540M
    863,   52.9616399k,  -94.1257667p,  -685.687507p,   591.561740p,   10.0000000m,   16.9044063M
    864,   52.9620929k,  -90.2106734p,  -706.656234p,   616.445560p,   10.0000000m,   16.2220326M
    865,   52.9625360k,  -91.9398684p,  -699.468761p,   607.528892p,   10.0000000m,   16.4601225M
    866,   52.9629819k,  -86.9305651p,  -715.625004p,   628.694439p,   10.0000000m,   15.9059781M
    867,   52.9634189k,  -88.6385293p,  -717.750026p,   629.111497p,   10.0000000m,   15.8954336M
    868,   52.9638709k,  -110.676850p,  -727.343741p,   616.666890p,   10.0000000m,   16.2162103M
    869,   52.9643079k,  -93.1933615p,  -740.406236p,   647.212875p,   10.0000000m,   15.4508669M
    870,   52.9647599k,  -91.5679185p,  -747.031270p,   655.463352p,   10.0000000m,   15.2563831M
    871,   52.9652129k,  -88.8628851p,  -749.500018p,   660.637133p,   10.0000000m,   15.1369027M
    872,   52.9656567k,  -96.8739094p,  -748.968776p,   652.094866p,   10.0000000m,   15.3351920M
    873,   52.9661019k,  -93.3676901p,  -758.406227p,   665.038537p,   10.0000000m,   15.0367226M
    874,   52.9665383k,  -98.2076404p,  -771.281261p,   673.073621p,   10.0000000m,   14.8572158M
    875,   52.9669909k,  -92.5078722p,  -776.499975p,   683.992103p,   10.0000000m,   14.6200518M
    876,   52.9674279k,  -95.8947144p,  -784.187493p,   688.292778p,   10.0000000m,   14.5287010M
    877,   52.9678799k,  -93.7694759p,  -793.499988p,   699.730512p,   10.0000000m,   14.2912162M
    878,   52.9683329k,  -98.0664190p,  -801.312516p,   703.246097p,   10.0000000m,   14.2197732M
    879,   52.9687774k,  -102.658635p,  -807.062472p,   704.403837p,   10.0000000m,   14.1964019M
    880,   52.9692218k,  -106.250630p,  -806.718747p,   700.468117p,   10.0000000m,   14.2761673M
    881,   52.9696589k,  -102.528422p,  -811.125000p,   708.596579p,   10.0000000m,   14.1124023M
    882,   52.9701109k,  -103.116310p,  -817.687473p,   714.571163p,   10.0000000m,   13.9944074M
    883,   52.9705473k,  -103.935234p,  -823.125013p,   719.189779p,   10.0000000m,   13.9045358M
    884,   52.9709999k,  -104.263171p,  -825.500002p,   721.236830p,   10.0000000m,   13.8650712M
    885,   52.9714529k,  -109.190090p,  -824.343760p,   715.153670p,   10.0000000m,   13.9830087M
    886,   52.9718974k,  -104.490322p,  -812.031276p,   707.540954p,   10.0000000m,   14.1334575M
    887,   52.9723418k,  -104.303810p,  -806.812506p,   702.508696p,   10.0000000m,   14.2346992M
    888,   52.9727789k,  -103.045546p,  -815.531254p,   712.485708p,   10.0000000m,   14.0353693M
    889,   52.9732309k,  -107.297369p,  -832.812486p,   725.515116p,   10.0000000m,   13.7833103M
    890,   52.9736679k,  -108.849237p,  -820.187473p,   711.338237p,   10.0000000m,   14.0580099M
    891,   52.9741199k,  -110.145191p,  -821.531232p,   711.386040p,   10.0000000m,   14.0570653M
    892,   52.9745723k,  -109.573729p,  -823.562496p,   713.988767p,   10.0000000m,   14.0058226M
    893,   52.9750160k,  -112.623841p,  -846.781256p,   734.157415p,   10.0000000m,   13.6210570M
    894,   52.9754615k,  -110.155654p,  -807.874989p,   697.719336p,   10.0000000m,   14.3324106M
    895,   52.9758989k,  -109.256049p,  -813.812517p,   704.556468p,   10.0000000m,   14.1933265M
    896,   52.9763509k,  -111.915434p,  -816.312518p,   704.397084p,   10.0000000m,   14.1965381M
    897,   52.9767879k,  -110.597686p,  -824.031232p,   713.433546p,   10.0000000m,   14.0167224M
    898,   52.9772399k,  -113.755469p,  -823.656254p,   709.900785p,   10.0000000m,   14.0864755M
    899,   52.9776929k,  -118.419319p,  -830.468749p,   712.049431p,   10.0000000m,   14.0439688M
    900,   52.9781366k,  -112.192560p,  -824.093738p,   711.901177p,   10.0000000m,   14.0468935M
    901,   52.9785818k,  -109.544915p,  -828.593749p,   719.048834p,   10.0000000m,   13.9072613M
    902,   52.9790189k,  -106.792683p,  -824.031232p,   717.238549p,   10.0000000m,   13.9423627M
    903,   52.9794709k,  -109.961525p,  -827.218738p,   717.257213p,   10.0000000m,   13.9419999M
    904,   52.9799079k,  -106.416439p,  -811.281264p,   704.864825p,   10.0000000m,   14.1871174M
    905,   52.9803599k,  -115.720556p,  -821.312518p,   705.591962p,   10.0000000m,   14.1724970M
    906,   52.9808129k,  -117.722532p,  -822.843738p,   705.121205p,   10.0000000m,   14.1819590M
    907,   52.9812570k,  -125.609170p,  -824.343760p,   698.734590p,   10.0000000m,   14.3115858M
    908,   52.9817017k,  -118.174447p,  -828.156266p,   709.981818p,   10.0000000m,   14.0848677M
    909,   52.9821389k,  -118.532118p,  -832.625024p,   714.092906p,   10.0000000m,   14.0037801M
    910,   52.9825909k,  -111.556042p,  -819.781243p,   708.225201p,   10.0000000m,   14.1198026M
    911,   52.9830279k,  -115.168654p,  -824.937507p,   709.768853p,   10.0000000m,   14.0890939M
    912,   52.9834799k,  -115.259848p,  -818.843771p,   703.583922p,   10.0000000m,   14.2129456M
